x,y,z
1.3219833,-0.06855297,0.45990086
2.3124695,-0.67364454,-3.0537152
2.0453959,-4.3323402,-1.9467162
1.4086523,-3.5802145,-1.2811409
2.5977826,10.658039,2.2185993
1.5445948,-4.775219,1.5639386
1.9676733,3.1450338,-3.162309
1.935051,2.2993598,-5.580321
0.7664876,0.66867065,-6.0414553
-0.4885807,0.30996323,-1.4792252
-2.7383056,-7.193386,3.2088642
-0.5113621,-2.7389717,1.597051
1.1483226,0.94388723,-0.60364616
0.31967592,-1.6100702,-1.4053056
-0.9430914,-2.7374144,-0.6174543
0.544106,-0.96741295,0.8398541
-0.12218523,-2.5237799,0.9941289
-1.1599951,-1.3240843,-0.8316903
1.7062016,2.260069,-0.3729236
0.0454154,-1.6610384,-0.26165533
4.1631823,6.201517,-1.1818349
3.864219,7.28178,-1.9055915
2.3428555,5.6088266,-0.72924614
1.3722476,1.2789569,0.069583416
0.20862815,0.62239957,1.2795582
0.8031324,2.2462764,-1.0627337
-1.0535271,2.1547282,-1.8998518
-0.6742574,1.3790259,-1.2159052
-0.8789532,1.6441243,-3.5761395
-0.115101576,0.2906921,-0.49135494
-2.0641086,-1.954565,-5.2070656
-0.2683468,-2.4108646,-10.466862
-4.871272,-0.89479506,-5.7993374
0.45568419,-6.353996,16.824162
-13.293637,-6.2607956,23.10086
-6.7810383,-4.1340885,14.547047
-2.734026,-12.182783,3.953227
-2.5404377,-0.88176155,-10.82077
-3.1489754,14.47509,4.4672766
0.94350624,50.63127,31.946503
1.8741093,-4.8183556,-10.76697
-4.741255,34.13862,24.321869
7.970496,-17.658297,-19.02237
3.5734253,-12.784567,-13.418534
3.977107,-15.515659,-8.060755
3.406495,-5.0956507,-7.0175505
-3.9673862,-11.647435,-4.1663866
-4.330374,-6.4185314,-3.3039198
-2.1340065,-1.4815166,-3.7555904
-2.0031967,-3.5745144,-2.763666
-0.028633118,1.7207792,-1.9602826
1.091053,-0.13679075,-1.651444
2.2719355,-0.09827232,-1.1335385
-0.119623184,-0.052167892,-0.50175047
3.2439117,1.3747859,-0.21692467
1.244071,0.23170471,0.2932737
3.3627892,1.6024334,0.57383204
1.0535345,0.58732295,0.38410783
5.1960464,1.056223,-0.33031178
1.5326905,0.7878399,-0.6956029
5.289719,0.062918186,-0.19235778
2.5487907,0.20575488,-0.37593699
2.903026,-0.47050655,0.047470808
1.6909173,-0.11112046,-0.29139948
-0.26163042,-1.3475139,0.14294648
0.8545934,-0.25255775,0.7948065
-3.9319413,-2.1888556,1.619586
-0.7987466,-0.57036734,-0.07437444
-5.457427,-2.5454826,2.240108
-2.0447407,-1.2659564,1.167051
-5.326297,-1.4016762,1.6754798
-2.2105799,-0.67335796,1.5304615
-2.2498684,-0.30070448,0.8584446
-2.1800117,0.7974076,0.005441904
2.3221264,1.7346396,-0.52975386
-0.21621227,-0.11412954,-0.6623555
4.155099,2.835242,-0.5204417
1.442627,1.311964,-0.23654848
2.9520326,0.7308645,0.6009629
1.8739781,1.4177728,0.009205401
0.8162737,-0.35369945,0.83179533
0.767581,-0.024105549,0.5354136
-0.2289238,-0.59003615,0.68742967
-0.0024762154,-0.24431396,0.15035224
-1.3837094,-1.4358225,0.29542327
0.21154547,0.24254823,0.29939556
-2.2457876,-2.3316746,0.07362723
-0.96382713,-1.1689587,-0.15514088
1.2249632,-1.7762995,1.725666
-0.93678474,-0.63730574,0.2524736
2.9170609,-2.1792011,-1.280301
1.2540035,-1.1066189,0.52136016
1.795486,-0.40177822,-2.5363069
1.0449152,-0.65400124,-0.9566907
1.819495,0.97122574,-0.20775777
0.6143849,0.7349739,-0.3245011
1.5929887,3.099791,0.20297277
0.7912017,0.3703661,1.0722604
-1.101002,3.657104,-2.2664745
0.22852254,2.0953803,-3.5482476
-13.864998,-9.951928,0.29877055
1.9933958,4.600424,3.8763685
-1.3536348,5.0435076,-3.2360947
2.9230242,2.2640352,3.64587
-0.37559986,-4.153066,-0.8430784
-2.7655964,-3.7106457,-1.699513
4.1063466,-0.34453058,0.59476507
0.7065716,-2.0469885,1.1176807
5.8029594,1.4296608,2.5954344
1.5671568,0.9471612,1.7729352
5.52783,-3.7347918,8.019254
2.2660115,-2.1205845,-1.3661156
2.0463078,-10.871159,4.631201
3.2081432,-0.33345604,0.9091692
-4.9876566,-19.62292,4.601063
-0.3420427,-6.489271,0.6309233
-11.160984,-17.741474,2.2149563
-2.9598808,-9.635315,3.0234127
-7.7813797,-3.4896889,-1.6796856
-5.804455,-4.70805,0.03897667
1.7324371,14.910032,-5.336536
-2.5580082,0.6245003,-1.0418673
8.03928,21.873184,-6.1661806
2.0928197,9.061802,-0.8465347
3.2302494,15.353377,-5.411397
2.032117,7.5691004,-1.3701868
-1.0944128,7.4644384,-11.705606
-0.04460478,4.982568,-2.542295
-0.4162159,7.866922,-7.8450975
0.24080992,2.918739,-7.293247
0.71646786,0.13344187,2.2475424
-1.8705406,2.979897,0.7458315
2.9277768,0.10669446,5.536952
1.2041669,-3.1771038,0.70584965
2.3688445,0.5255763,3.0229251
1.6861444,-0.1049304,1.9055586
1.718097,2.1945033,-2.3782573
1.8672589,3.538961,-4.2495594
2.5710413,-0.9973085,3.6040392
1.4232845,-1.1163517,0.13073444
9.836487,14.542538,-14.911311
1.2663789,-0.99895287,0.5407553
-3.1060488,6.2927475,-3.6179466
6.0918903,7.1087933,-8.789408
-28.086193,-27.603928,32.75249
-7.5433407,-2.3099127,4.9078026
-38.479874,13.512041,-19.763664
-21.550285,-4.4411077,42.38342
17.625874,21.170195,-9.880926
58.89338,-61.805992,-9.711684
-1.087409,12.617079,10.4849415
1.4155526,2.2261825,3.6871548
-0.26931214,14.383327,2.042595
1.9743774,15.123031,-4.725362
4.853755,-10.63022,9.221823
-1.1196504,-3.0952017,4.2945957
25.166851,-3.4978952,-7.9024
8.938736,-5.580576,1.0425062
-5.33774,0.4874649,0.7698679
4.2360992,6.312422,-3.5877695
-3.1269178,0.32568136,6.9282074
1.6808624,-5.439582,4.244049
-4.59525,-1.5245991,1.3785038
-0.9520483,2.715541,2.409935
-5.711833,-0.32911205,-7.197818
-3.4287944,-0.6887059,-3.9630413
-4.0944667,0.11085224,-4.911396
-1.8895569,-0.80092716,-1.4715657
-2.1026413,0.7791264,-5.4712486
-1.3671429,1.2479304,-2.7599714
-1.0711043,-0.027228355,-2.8834205
-0.667119,-0.14000916,-1.8208725
1.9373655,-0.83583045,-1.623513
-0.23568058,-0.25299025,-0.41540658
2.9750338,0.48471236,1.2219925
1.5163527,-0.1096313,2.5442078
3.0605087,2.3186748,2.651862
0.75434685,1.3981436,0.6736226
-10.785672,-2.8899422,4.0028844
3.3297963,-0.530262,2.3197446
-24.322369,-0.53396845,-16.944204
-9.524502,-2.468557,1.908951
-2.2756853,9.769789,6.9831357
-11.342768,-2.9901028,-13.073972
8.222877,3.8937097,-6.6894846
10.867756,12.848717,-12.089816
13.374124,14.661858,-11.281666
11.306833,13.955938,-5.134821
-6.4055963,-4.953804,2.5072994
-16.762419,-14.644216,9.495959
-13.755753,-10.363688,12.22649
-16.051407,-15.495522,9.7633
-13.266994,-13.398495,4.291779
-9.414848,-8.625603,6.559074
-11.246014,-5.1082,11.0073
-8.99176,-5.161625,11.491375
-3.9925957,6.8847504,3.0318937
-11.935936,6.2924886,0.5414314
-10.888985,-2.4467287,9.866629
5.99881,-10.433264,5.7201138
21.086685,-2.322525,-4.394373
25.729279,-5.9101353,-4.7017136
17.749264,5.7008505,-3.6833048
7.5992928,7.8470173,-3.739441
4.6612873,5.838802,-1.9029102
4.8771315,2.8664932,-0.60647964
5.364636,2.4198895,-0.98267555
4.2577395,1.4322753,-1.2249727
3.6351337,0.5856819,-2.3974829
2.3142276,0.8222647,-2.9762735
1.3217483,0.8740792,-2.3231301
0.72946453,1.1570039,-2.2973843
0.08684969,0.9396806,-2.2548578
-0.56652546,0.68413925,-1.4093983
-1.668086,0.75350046,-0.7870927
-2.454297,0.7795043,-0.41793156
-2.4732695,0.6245303,-0.35021973
-2.2846804,0.26485777,-0.08470273
-1.7671213,0.28136587,-0.16146994
-1.2290239,0.35935187,-0.2504406
-0.88617325,0.47821617,-0.5188379
-0.9027214,0.38880205,-0.5925455
-1.0772676,0.15842843,-0.5661683
-0.91316605,0.03703785,-0.5967878
-0.86483574,-0.08662033,-0.49073684
-0.96108437,-0.13971305,-0.28649044
-0.5047703,-0.15070796,0.11850691
0.28066826,-0.081130266,0.34246278
0.6454439,-0.07490778,0.13643241
0.63373375,0.08077121,-0.053653955
0.39486313,-0.39267063,-0.063452005
0.54844284,-0.582284,-0.06512594
0.87045,-0.089188576,-0.23321676
1.1654072,0.50833416,-0.42353845
1.4721661,0.80187607,-0.32009792
1.5964746,0.710866,0.11691797
2.140316,0.9039149,0.08708584
2.643134,1.0596445,0.14001083
2.6569476,1.067374,-0.017653346
2.5830455,1.216356,-0.35299873
2.643008,0.36168525,-0.18914437
2.5848498,0.2835765,-0.16855335
2.1477008,1.2923986,-0.57369006
1.6120331,0.79036015,-0.16183496
1.3841279,0.5426055,-0.30890107
0.29897514,0.09290749,-0.23906851
-0.2729395,0.31535316,-0.08098626
-1.0557475,0.28610194,0.12897891
-1.8478796,0.1018939,0.5652175
-3.1286502,0.034566164,1.0512694
-4.218027,-0.4207092,0.9501568
-5.2109585,-1.1733044,0.8210883
-5.6441746,-1.0726956,0.87332606
-5.671667,-0.68958974,0.059402466
-6.2592735,-0.16399312,-0.2669077
-6.161867,-0.589159,0.39152932
-4.85837,-0.9961065,1.9391613
-2.2206306,-1.5844629,3.586998
2.9994507,-1.1412363,1.3226748
6.4399023,-1.8581562,-1.6434574
7.2106323,-2.5437632,-2.0294135
5.707328,-1.1606603,-1.6374607
3.914711,0.73430395,-0.7323234
2.133069,1.0108528,-0.1300509
1.3651638,1.2031667,-0.0035533905
0.99782085,0.43905234,-0.5661566
0.851594,0.21663737,-1.0641284
0.7580085,-0.2934575,-1.1713748
0.90956974,-0.2077322,-1.1113001
0.9253578,-0.056334496,-0.64227915
0.6918278,0.22903156,-0.52598035
0.5990634,0.3978753,-0.5174376
0.73123026,0.47682214,-0.5763263
0.66565275,0.40936184,-0.3473968
0.4382763,0.22368431,-0.02160409
0.29275513,0.2167077,0.13327315
0.35131788,0.05594945,0.028600127
0.19113302,-0.25532722,0.12249974
-1.0866508,-0.4376893,1.3716519
-1.8124952,-0.55746555,1.8539253
-1.3806467,-0.47016716,1.6645865
-1.1640234,-0.1461463,1.4192941
-1.8068514,0.30639434,1.5197315
-2.0665646,0.49488902,1.3541679
-2.3308468,0.3535037,1.3753877
-1.8824749,-0.08940911,1.4395332
-0.6117878,0.11286211,1.0454168
-0.17089462,0.4767561,0.5035796
-0.44494438,0.6437597,0.012768269
-0.42726707,0.6066067,-0.32127047
-0.10949612,0.100157976,-0.55497503
-0.08233547,0.34451008,-0.52067137
0.29973316,0.57138073,-0.56767035
1.7961359,1.2697341,-1.1800189
1.8038149,1.3565925,-0.963603
1.1544409,0.86821926,-0.6167054
1.07901,0.16492659,-1.0474465
1.8734932,0.07337495,-1.1438432
1.9927607,0.25688356,-0.9389188
1.2462535,0.14755033,-0.64994144
1.1423678,0.14806232,-0.6917747
1.245965,-0.3112967,-0.8304049
0.57063866,-0.3815723,-0.22653365
-0.09907436,-0.3422728,-0.16030443
0.20474339,-0.10106835,-0.07501364
0.19079542,-0.21025127,-0.080186844
0.010251999,-0.23875648,-0.03752899
-0.4791746,-0.31216216,0.081709504
-0.15650749,-0.69318104,0.2576207
-0.28557158,-0.23830914,0.42076957
-1.0270567,0.14781094,0.7228501
-2.3213835,-0.057097673,0.68480587
-2.7743397,-0.54373026,0.7569916
-2.02534,-0.66670346,1.1632786
-0.54079914,0.22606492,1.2884607
-0.21433544,-0.0974201,1.1892996
-0.6397667,-0.38412952,0.698328
-0.83542824,-0.6411736,-0.095500946
-0.47644615,-0.4057541,-0.35072327
-0.49033165,-0.500252,-0.10647631
0.70209503,-0.6465392,-0.18766308
1.770175,-0.55169106,-0.42043304
2.219304,-0.5676031,-0.45141935
2.1773057,-0.42762232,-0.28737593
1.1268578,-0.1878705,-0.43521595
0.41626358,-0.08346224,-0.50838184
0.0656786,0.2760265,-0.52915883
-0.3854742,0.3804512,-0.3662429
-0.48267555,1.0172951,-0.12253857
0.06343365,1.3881001,-0.36955976
0.46350908,1.1703252,-0.65943
0.84673786,0.4640025,-0.5568769
3.0456727,-0.34047067,-0.22462416
1.117198,-0.25927305,0.08148694
1.8412392,0.8208595,-0.9039967
1.2427492,0.10550296,-0.6214621
-0.9836283,1.3377895,1.1253598
0.27759314,0.46085474,0.23296237
-3.1995058,1.2909349,0.6302347
-0.87088585,0.030940339,0.22407246
-4.080099,3.8781056,1.2098796
-1.69802,-0.24548674,1.6048231
-4.1497784,3.417719,3.610526
-0.8630791,3.8468094,-0.26044416
-3.79776,-1.212471,4.3137293
-3.0771923,1.513258,2.8680477
-5.4614906,-10.830141,3.2988863
-0.939497,-1.0258484,2.310485
-1.1559658,-4.980663,-2.1114435
-2.79002,-4.4824085,0.8827534
3.8685331,-4.431676,3.099369
2.013111,-2.2969074,-2.4876242
-1.6719913,1.464313,-4.1647925
1.7186909,3.9910126,-3.10217
3.832034,6.343599,-8.122207
0.2858448,3.0210114,-4.223676
1.0532808,7.209119,-0.43230045
0.5162735,1.941524,-2.94592
4.5089674,-0.9715824,-2.0845864
0.57658005,3.1583443,2.5456207
8.583614,-5.7458334,-5.6537724
3.2272577,-1.0770388,-6.3060503
1.7222121,0.97476125,1.5263376
3.003787,-2.4637156,3.0362525
-1.5620017,-9.734686,-1.4967875
0.3119583,0.40614557,-1.8022356
-1.9440193,-6.037775,-4.144459
-2.162013,-8.205152,0.8978605
2.2585628,3.8106604,-17.558477
0.66707754,2.2197065,-4.3497887
7.092387,13.714168,3.5965872
2.7570758,2.9451754,-0.10234642
-2.0615973,0.9854586,12.456366
6.5304947,-2.3250923,-5.3603735
-18.052467,-9.71492,22.36545
-2.5973492,-1.2912393,10.283968
-18.079248,1.1686473,-1.8964167
-10.458279,-4.0925665,18.822506
1.6622753,3.0011935,1.3433647
-7.2288933,-0.023711205,-1.2103701
2.875595,10.438102,-2.6409645
1.8878822,2.2367463,5.643319
5.1125183,3.870922,-8.989821
0.53074646,4.7405815,-4.5537043
6.726259,-4.209159,-1.359097
3.5218067,-1.4358525,-2.5767922
3.51503,-3.6862597,-3.3453913
2.3844614,-2.4174333,0.22020674
0.4733734,-0.8193202,-3.42164
0.2447319,-0.9610672,-1.858875
1.7379513,-1.5221982,-0.5828936
0.31549835,0.2899313,-1.1621808
3.0749602,-2.9663625,-0.29023814
0.8647256,-1.1415215,0.28619263
2.960651,-1.1488891,-2.0509143
1.6297307,-1.0126333,-0.50353646
-0.13377047,0.36322594,-0.50000894
0.737226,-0.35899878,-1.047843
-0.7187643,0.24678278,0.7605386
-0.35274887,0.22842598,0.3273865
-0.9045634,-0.35486555,0.0011360645
-0.025763988,-0.0049319267,0.21831208
-1.7678957,0.7047615,0.22706014
-0.47563362,-0.23388577,-0.22089863
-3.1161566,1.6630111,0.80711186
-1.1822262,0.57705975,0.43074343
0.9242964,0.92553926,1.7374797
-0.8350115,0.69347596,0.46689332
1.7057996,0.53269744,1.3637528
0.7438822,-0.03295207,0.7885258
4.3573723,1.0147381,-0.40245867
0.5193987,0.67394876,0.48711896
5.2296114,-0.9477327,1.6785581
2.5884683,-0.24492884,-0.83648705
2.8655958,-1.3182297,4.698948
1.2609053,-0.66745377,2.258037
1.9684546,-4.745161,-0.3721509
0.73423576,-0.4979005,2.5122814
-1.9587674,0.6359601,-1.1073565
0.1775468,-1.7948856,-1.6740503
-7.144824,2.380135,3.7108822
-0.45236182,1.6412725,1.1521978
-5.9099483,-2.9534569,2.9638233
-3.650591,1.1437206,0.44270515
-3.0611506,1.0905366,-3.9657063
-1.5009823,-2.3298602,-0.20131111
-3.2529325,0.045775414,-7.3489866
-1.3586359,2.7935457,-2.2608826
-4.1808033,-3.3207827,-3.6274123
0.07474518,0.39225006,-4.0668216
2.0490084,0.5513687,-3.1298733
-2.2604008,-1.2897387,-2.5072422
3.1149683,3.3071506,-0.6224375
1.0037203,-0.37339306,-0.8764343
3.9536567,1.688648,-0.58849907
2.1150904,0.2180562,-0.5068836
1.9343958,-0.2848878,-2.2014594
0.5362253,-0.83201885,1.4196715
-1.5522575,1.1392355,-0.2973218
-0.9198952,2.1403491,-2.1117764
2.7654486,-3.4001923,3.761712
-1.234932,-0.2898755,4.586411
1.5540452,-0.070598125,-0.8846936
0.9455552,-1.7460241,-2.4218063
-2.1207867,4.732825,9.879389
-0.3429289,1.5733328,-0.4116018
0.34900475,-2.285956,3.2455168
0.4041729,-0.57734823,4.282095
-0.51666737,-5.2360525,0.21379614
0.83080864,-1.031187,-2.5354826
1.8188396,-0.35043812,-2.5512762
1.2667212,2.814249,-2.9061491
1.4021654,-2.971961,2.9897597
0.57407236,0.44081497,0.23558974
2.3363976,-4.353053,8.589094
0.30623817,-1.8788395,4.9346704
-0.6299114,-2.4742565,-0.91310406
1.2379386,-5.0572243,-1.4485974
-2.0822935,-3.2764645,1.3468151
0.031069279,-0.36698532,-2.1060824
-2.7489624,-4.514553,2.2300014
-1.2414227,-0.45450783,1.5635748
-6.0901012,-12.192177,11.014196
-0.7135687,-1.8607731,0.5858898
-2.224945,-4.3428154,2.9553452
-2.8719778,-4.0833817,2.9487
2.1642733,6.6906967,-0.20593834
-0.22530174,-0.9292679,2.3949432
5.5727777,16.949978,-7.0266027
1.3631458,4.4797926,-0.72146416
2.0538077,13.809144,-13.136832
2.29357,6.950073,-3.9547408
0.5331888,5.853156,-10.000944
1.2927918,2.4343808,-5.1763053
0.46116972,6.400038,-11.109123
0.81152964,0.29441488,-5.3231897
-2.206563,3.6544638,-1.9756842
-1.0582409,5.127623,-2.8396301
0.6527529,-6.181739,3.76783
0.2001772,-1.4448912,-0.8201866
2.7912314,-3.4147003,4.758414
1.8047755,-0.38803303,1.186718
2.6199248,0.50554514,-1.8944254
1.1006113,-0.39203015,0.94043446
3.617273,4.4486313,-0.17346
0.6816346,-0.15309787,-0.25351715
9.104405,15.0915985,-17.13695
2.2673125,-1.1041765,2.217699
-7.1557884,2.475892,11.9768
4.2171674,8.233173,-10.097143
-28.049458,-18.957794,18.786888
-2.6517477,-10.6359415,9.0249195
-26.730125,-18.095377,-3.2124598
-16.963245,32.222507,-19.79069
19.223888,18.598251,6.0294185
34.040344,-31.986477,-1.1471615
4.80959,-7.6935873,21.514656
-3.5275607,2.086327,5.3969517
4.7694387,0.3591814,11.94906
3.3619633,-0.03214526,9.078556
5.2576065,-4.0918655,4.9797745
-0.20842981,1.7650855,4.8143463
18.889975,1.2461088,-9.227697
9.2686405,-2.7574015,-2.551546
-4.3006973,-2.5891085,-2.6764784
8.6723,0.6904373,-3.8627481
0.8660641,1.2141542,1.370822
-4.3459806,-4.7391825,0.537158
-3.725318,3.295277,2.1580105
0.82747364,2.7678626,1.2401562
-3.8221178,-1.7620268,-3.4277573
-1.8822737,-0.81357765,-0.06541538
-3.9826965,1.5310457,-2.8536167
-1.2035761,0.29187107,-1.8768802
-6.252819,1.6945696,0.03995037
-1.9362793,1.1228321,-0.67928505
-18.295128,-4.9677124,0.34366035
0.43757296,2.0948033,1.9453001
-30.201782,3.0399833,-27.001225
-13.396118,-8.754385,-0.05019331
7.7545586,6.454776,14.346877
-1.3991451,10.634091,-19.231236
4.5365105,8.768682,-10.527472
-2.5975513,-3.3120956,13.195967
17.515697,15.420372,-27.47297
2.1756716,2.3010616,-13.163578
-3.3178282,-3.114994,10.998607
21.262386,15.5848255,-11.702324
-17.168098,-1.2803783,11.429687
-4.642374,-11.516353,20.881886
-40.173565,-24.104595,16.626652
-21.979958,-9.0189085,-7.0967216
-12.206974,-17.769924,14.587196
-8.931038,-9.978371,12.4249
9.734211,-6.0260696,6.0319777
-7.476433,-19.47837,6.7181854
2.4612808,14.019459,2.9941292
3.3526764,7.9366264,-2.6545763
17.554413,13.476385,0.20110893
2.4594002,3.3063116,8.252907
14.829847,10.9788,-5.362952
7.851555,6.879332,-5.6035433
14.793336,-0.40401816,2.8662014
5.5067673,3.0680282,0.31127357
13.761555,-7.9289207,0.8243885
4.53384,-2.2091289,1.1129436
4.17499,-4.2792234,-3.011177
4.136862,-3.7346907,-0.47760868
0.04423237,5.3785048,-4.8305187
1.189784,0.82969046,-1.7615051
-0.40001392,4.723345,-3.540719
-1.04667,2.822211,-2.213962
-1.9248142,0.47925305,-2.521716
-2.745782,1.3731953,-1.0055795
-7.0145855,-1.802661,-2.1130357
-2.55865,-0.37223554,-1.258873
-3.5682201,-1.367528,-1.7710211
-1.8760738,-0.32206154,-0.8315928
-2.0005417,1.6264982,-1.647726
-1.3125248,-0.64609146,-0.5105822
-0.6638031,0.8920119,-1.0071089
-0.45548058,0.66588974,-0.8437472
-0.26086044,-0.036581755,-0.5568535
0.10426521,-0.68536115,-0.27211046
0.33641243,0.6186483,-0.056164503
0.5110359,0.43117738,-0.44200194
0.5017433,0.30353498,0.08486807
0.52184486,0.16208434,0.34545052
0.96834946,0.13591218,-0.07004678
1.70154,-0.40794563,-0.4861292
1.8719845,0.5862708,-0.67121065
0.551445,0.03351283,-0.12311706
0.99954987,0.3631487,-0.28565395
2.0111103,-0.32533813,-0.30540168
1.7222805,0.386312,-0.07287394
2.302042,1.3014545,-0.16922246
2.8447065,0.09130299,0.33146462
2.968296,0.85215974,-0.3425513
2.9830375,0.40287942,0.5836867
2.2094727,-0.8668574,0.24025029
2.3809376,1.4708974,0.40965247
2.351236,0.7452414,-0.04428017
2.29392,-1606.0485,1.2526546
1.4037526,577.473,0.7235522
0.9520316,368.86563,1.5433373
1.3463314,237.3642,0.29514098
1.1252059,152.8769,4.0594525
0.5301279,96.66596,0.9906783
0.287184,59.152527,4.404997
0.6235647,38.438354,2.2399921
-0.16173638,24.948378,1.9040079
0.23972149,17.008919,1.0362215
-0.18981102,9.843751,1.8706255
-0.14599568,4.6435966,0.49387836
0.36012036,2.7052827,0.9228687
0.818876,2.1910677,0.9415312
1.0465913,1.7455163,0.14748955
0.43997502,1.066565,0.02697277
-0.30681497,0.28420687,-0.90977097
-0.6713712,-0.49844408,-0.20224571
-0.87863827,0.23108768,-0.5094452
-0.90556127,1.1576743,-1.1213026
-0.7833537,1.5131853,-1.462327
-0.7250606,0.9868257,-1.2438784
-0.60807395,0.044702053,-1.2404461
-0.88716125,-0.30083275,-0.41387844
-0.87730575,0.14610338,-0.6448908
-0.58599234,0.4091575,-1.0302424
-0.22946763,0.30170035,-0.8738761
-0.07330942,0.16244245,-0.4964571
0.06034255,-0.41395044,-0.53685
0.011038065,-0.19750738,-0.38955307
0.034645796,-0.19382524,-0.2033453
-0.04677987,6.723404E-5,0.018491268
-0.57390165,-0.11181402,0.33208275
-0.58794665,0.08473253,0.5159259
-0.37781835,0.26262045,0.026799679
