x,y,z
0.78450584,0.30091023,3.1533022
1.0537081,0.5143635,1.2841471
-0.8747711,1.0646913,0.86322594
-2.8307066,1.1012497,0.8773099
-3.5400743,3.2836423,1.3490751
-3.6584988,3.0684056,1.8869772
-4.033087,1.3140893,2.4166417
-3.9066057,0.35374904,4.575987
-2.7637825,-3.611985,6.137245
-1.4424438,-4.331228,2.8904772
-3.273695,-1.4741368,2.13338
-0.64715195,-5.606203,12.008644
-5.0462875,-1.2573586,1.4353256
-0.22633553,-1.7041636,-11.81778
7.570221,1.0683308,-16.162586
12.008393,2.4443316,-15.846506
7.259396,-3.9059,-4.3205967
5.1869116,-5.267091,-2.1032333
5.831045,-3.4766665,-4.8565445
2.8737872,6.089135,-9.86252
1.155823,10.599279,-6.6353264
-2.776877,7.8852553,1.3998756
-10.49133,-2.2593913,6.669586
-8.881108,-3.5590372,0.69830036
-7.383219,-0.9998548,2.3254976
-7.0926476,-8.759507,9.879133
-1.8914986,2.1335075,-8.517575
-2.3000145,23.742996,5.8248677
1.4102268,14.331306,10.005704
2.2478962,-0.47985268,5.789203
1.6439781,-5.1399455,8.252924
2.2028942,-2.5295496,6.665529
3.199565,-0.7822828,1.4603176
2.9640312,-0.6492939,0.47185135
1.8234301,-2.5040574,0.66973305
1.3049021,-3.992968,-0.21186733
1.3423252,-4.3084383,-1.2158585
1.0736084,-3.898956,-1.9304309
0.949131,-2.4493635,-1.8667789
0.5063133,-1.4741229,-1.2912726
0.16161823,-1.0966676,-1.1451304
-0.020680428,-0.85969317,-1.2170868
-0.6537323,-0.8658552,-1.0624094
-0.48274517,-0.7763295,-0.6906681
0.5046892,0.1788888,-1.5805184
-1.1173506,-0.7343993,0.33075356
7.001504,-0.44090223,-2.7134576
-0.5985756,0.5605819,-1.0838578
0.77991915,2.1672249E-4,0.5505498
1.1212573,-0.4993875,-1.0006593
-0.060798645,0.8127538,1.0910647
-0.3852086,0.6994401,0.91126966
-3.2544174,1.7883947,0.13425195
-0.5520706,0.15318167,0.17326164
-1.2405205,2.6048613,-0.65985394
-1.7224998,1.0679862,-0.15415597
-0.1738329,-0.84571326,0.37941432
0.87707424,0.97570974,-0.55243295
0.6287489,-1.1989698,0.5412997
0.54337025,-1.070734,0.43377233
0.20678616,-0.2700194,-0.4073189
0.2809744,-0.2172488,0.010531068
0.5950737,-0.6615498,-0.043825746
0.67964363,0.071537435,-0.3528937
0.3415022,-0.56559944,0.86820245
0.5142927,-0.2516588,0.10055971
0.72447777,0.14386404,0.55775523
0.963192,-0.21744955,0.53164434
2.4628513,-0.2694124,-0.54541075
1.0460529,0.20758367,-0.117687225
1.1996458,-0.24715412,0.03653729
1.035924,-0.47842705,-0.19573355
0.9112222,-0.45022845,0.5535346
0.29970837,-0.73863935,0.25619555
-1.204102,-2.104617,0.74776745
-2.7595367,-0.76468515,-0.025552034
-7.5137196,-1.5313554,1.7886834
-4.1575584,-1.4259634,0.66055393
-3.3120594,0.22434139,-0.88122344
-2.2943993,-0.13529778,0.5162809
-0.99647045,0.19228601,-0.46177387
-0.28531456,-0.21863747,-0.8119168
0.6264477,-0.8738947,-0.27599287
1.2329597,-0.26969004,0.1834526
1.8724232,1.1359735,-0.6119598
2.859352,1.4671185,-0.18479514
3.5691333,1.6943746,-0.23012614
3.8471813,1.6513468,0.041190863
3.971501,1.4552574,-0.7459115
3.894772,2.077517,-0.2996378
2.5232997,1.0737185,-0.21934938
2.4745262,0.9752503,-0.19554603
0.7240826,-1606.3855,0.14913034
-0.57088226,578.35754,-0.44239008
-1.5850668,369.6677,0.25470376
-3.2132778,236.50151,-0.18481922
-7.2647486,149.72144,1.6254606
-8.590487,93.68263,-0.1702137
-4.3318396,60.957466,2.089898
-2.1916409,38.177685,1.5566525
-2.0630665,24.729452,-0.82869864
0.10007095,16.453556,-0.23463535
2.1632805,10.583908,-0.44589853
3.548092,7.424924,-0.4998958
4.2918673,4.937359,-0.5298569
4.1427116,3.2334597,-0.66395354
3.7775676,2.2609506,-0.6256603
3.5653276,1.4761219,-0.69615453
3.2609425,0.84205484,-0.7136895
2.7060483,0.41633224,-0.6544266
2.0306673,-0.28210688,-0.3100405
1.5218091,-0.8026576,0.02682054
0.8452456,-1.2001662,0.15660346
0.015381992,-1.2155352,0.21208322
-1.2175192,-1.1027884,0.388561
-2.4034388,-1.209908,0.54594314
-4.739153,-2.551797,0.9577224
-8.586075,-3.933116,2.1835384
-7.88546,-2.0038776,2.131431
-3.3657732,0.73400974,1.8084803
-0.742857,2.0020552,0.9229865
1.3556566,1.9647174,0.37772322
2.9438715,1.2911296,1.5166078
2.9873257,0.5826888,-0.50956297
2.2397985,0.32848454,1.1540709
2.144453,4.0807924,1.9506454
2.5277963,4.6343293,1.8981047
1.6177893,2.9659708,1.2147875
2.667273,3.732371,1.482317
1.6993933,3.4306746,0.49359417
-2.7002068,-2.482447,1.5049572
-3.744625,-2.334991,1.2910814
-4.6796713,-2.6589339,-0.039450645
0.49096775,6.2707825,1.7108345
-5.788889,-3.9591994,-0.6411495
-3.75239,-9.510401,-2.6842527
0.46078682,-2.6742487,-13.029281
3.7211018,-1.2855425,-17.095772
5.446083,3.2608032,-10.631774
6.0260286,3.6743658,7.7125726
-3.0478363,-4.667823,-0.10671663
0.11797428,6.1925373,-12.784766
0.29155636,7.0140114,-7.831356
0.41031122,7.2332973,-4.82053
-1.721715,1.8313503,4.528805
-4.748746,-6.95673,12.197899
-6.3719254,-11.087118,25.023457
-5.9412975,-11.954645,25.622465
-2.6853924,3.4259458,15.190933
1.6508522,4.3960376,-16.522852
-3.410078,25.224726,-13.636139
4.469219,-10.423005,-4.082761
7.555233,-15.34348,4.732827
6.9391823,2.0492845,11.496439
2.8643513,11.412393,9.106064
0.0066957474,4.417098,-3.4087582
-0.35733414,-2.344533,-8.065596
-1.000968,-2.326405,-7.0145183
-1.3699894,-1.9072142,-4.9734955
-3.930645,-2.9658942,-4.7046003
-5.990843,-3.6327233,-5.0013876
-3.3821144,-2.7723713,-2.7657182
-1.4612331,-3.0936193,-1.0483515
1.7003479,-2.634204,-1.5933831
3.6226301,-1.626132,-3.191019
2.8455915,0.31228733,-3.8365622
0.7838192,1.2755303,-1.9620028
0.022037506,0.91900253,-0.18154716
0.57339,0.8180051,0.64842176
1.3154573,1.1103902,0.47781372
1.6049719,1.2668705,0.12805557
1.6875992,0.97475195,-0.028369427
1.5887842,0.0017318726,-0.022752762
1.1501303,-0.342124,0.33786535
0.43575478,-0.10557032,-0.59281397
0.2604952,0.4105091,-1.2865162
0.03340721,-0.53559685,-0.7161102
0.284935,-0.20181084,-0.3694377
0.34937763,-0.37126112,-0.6915302
-0.7570629,-0.4260788,-0.58967876
-1.405426,0.2467556,-0.008112907
-1.6778755,0.05526018,1.0812011
-1.4201374,-0.7277136,1.4872265
-1.0697784,-0.7675977,1.0805378
-0.98192215,0.09253931,0.41573238
-0.7402878,1.2344909,0.24308443
-0.055469513,1.8366275,0.7792158
0.41039658,1.8864243,0.7362027
0.72233963,1.4248967,0.13100147
0.95263004,1.0942762,-0.06938839
1.0448542,1.4312387,0.53479695
0.9154062,1.5534251,1.3750331
0.3314991,1.4201685,1.854557
0.34240437,-0.3966024,2.7023506
1.2120619,0.8494226,-0.04488635
1.6414618,-4.1038027,-1.8751357
0.6965766,0.26806045,-2.0489755
-4.6107454,-5.3477464,22.537205
4.552744,-12.809361,-0.37197304
0.47128773,-5.516485,-6.5802083
-0.19177341,-7.3719997,5.399184
1.466249,-2.5238419,-1.6547065
2.9027941,-4.6369324,-1.104981
0.21057749,-3.4503078,-0.0574975
-0.9209776,0.6112156,-3.7863097
-1.2973433,-2.0865364,-1.6049957
-3.6849546,-1.7138577,0.64759445
-3.463152,-8.848717,5.212058
1.4794636,-1.4386559,2.8744984
3.533361,-0.7092819,0.93869305
3.409035,2.7592735,0.38164616
3.424469,7.902752,-0.011638641
4.228072,11.707895,-2.4054804
2.321362,12.929615,-1.4491029
0.9846131,9.301588,-1.3288856
0.506037,5.8089814,-4.596934
-0.601639,5.9533587,-6.6900167
-0.9075596,1.836561,-8.02959
-1.3071432,4.4989343,-8.045691
-3.2330718,2.8103647,-4.1118813
-2.9333768,0.968133,-1.877717
-0.10909939,0.3208089,-3.020566
-1.0780697,-2.6340141,2.0140142
-0.6654477,-0.96252865,4.034831
0.950109,1.0633705,2.6757617
1.1443706,0.16877258,2.4433894
0.43819785,0.99214506,0.9339986
1.766767,-0.3993224,0.8030858
4.521687,0.8752632,-1.157752
2.000555,2.136894,1.6310225
3.8423429,2.8416743,-1.5916824
5.303028,4.693246,-7.6090527
6.3267393,13.846155,-15.696949
3.1787739,6.796013,-4.434803
-9.223313,-7.951769,16.914465
-13.939777,-19.644348,10.744046
-33.418163,-8.7048855,23.861616
-24.190178,24.267141,-45.600285
11.353264,-58.48626,22.601063
3.9915867,8.143669,-5.0995874
14.052912,32.607746,-3.8352804
12.737246,-7.0309625,26.680367
6.676243,10.787832,1.7540755
3.1251109,5.54354,1.4275341
3.9016416,-7.630183,3.3392353
2.8724618,-5.772045,-0.1505971
3.6234922,-3.343215,-3.5578232
1.6417634,-1.310689,-5.47183
-1.8590884,-0.031324625,-6.4470305
-6.033383,1.7895856,-8.931358
-8.2896805,5.048075,-11.072952
-5.6930647,7.130444,11.763531
0.528862,3.5950785,6.76558
-0.04613304,-7.275957,1.0646634
-10.062954,-0.0076475143,3.5391037
-28.986393,-9.184838,19.025204
-25.156994,-8.844809,3.7424126
-16.100475,-5.660679,2.3951454
-14.465996,-5.4002895,-2.5276728
-9.258232,-6.4456825,7.8043346
1.7990036,-8.335966,14.386175
15.536491,0.37429237,2.0958004
17.84843,6.839117,-3.9420204
15.177109,9.032129,-2.2593403
10.272636,9.804355,-2.3760757
8.258474,10.482453,3.0516624
9.038,1.9648029,3.8193932
9.186,-8.173765,2.098116
9.922752,-11.524322,0.20583344
7.4155025,-8.451233,-3.4660835
2.881126,-1.2562847,-6.778384
0.020497322,3.9184933,-7.882352
-1.3536835,5.3747487,-6.9478083
-0.6732893,4.668735,-3.7662606
-1.6965752,3.6330838,-2.1667728
-2.8050356,3.5004394,-1.694725
-3.978735,1.9460819,-2.0974674
-4.769741,0.7275785,-2.1452982
-5.959387,-0.5977583,-1.6227541
-4.592411,-2.3776054,-2.057535
-3.464716,-2.4088626,-0.64874434
-3.1996155,-0.5242319,-0.2466445
-2.665268,1.6641285,-1.48175
-3.078701,3.4998496,-1.3344569
1.0727577,2.569346,0.30435812
4.687372,1.6520429,0.8981099
6.0062714,1.1768261,0.1610725
5.949379,0.45130777,-0.76572144
5.2004538,0.67650616,-1.237819
4.6981564,0.799181,-1.3622158
4.1315203,0.6294621,-0.945368
3.617177,0.6403606,-0.24494758
2.8037934,0.23055291,0.028640518
2.6678333,-0.002610445,0.10567041
2.821388,0.56067944,-0.2526194
2.9457116,0.47835326,-0.5324904
2.348007,-1.0453329,0.2613958
1.7295034,-1.2451537,0.8598881
1.4240661,-0.8474641,0.8797705
0.90833783,-0.7952047,0.40982413
0.6977902,-0.91651994,-0.28933665
-0.20004028,-2.6306465,0.45072448
-0.47585547,-1.4537704,0.904444
-0.5160034,-1.4789727,1.6407204
-0.62903845,-2.1922936,2.030726
-0.47460222,-2.650351,1.5509601
-0.60867107,-3.464487,1.2331839
-0.84770393,-3.187211,1.8051453
-0.6176126,-1.9141684,2.1160383
-0.46116066,-1.7353191,1.0692596
-0.008604765,-0.69382095,0.017779827
0.18296456,-0.373559,0.1416235
0.5323479,-0.6298113,0.4262104
0.6992583,0.03362465,0.47963333
0.41994417,1.3331604,-0.58789206
0.20287573,0.8225775,-1.176106
0.56807524,0.4145918,-0.63472176
1.1572939,0.03243065,0.1622572
0.6088913,-0.3531227,0.27546072
0.12920126,-0.43285656,-0.1439538
-0.2360273,0.09225273,-0.6958523
-0.31194782,0.4972763,-1.0735841
-0.80336845,0.854558,-0.8908882
-1.2695744,0.989748,-0.8260608
-1.8284352,1.1850634,-0.4535966
-2.305625,1.4142599,-0.51095104
-2.9297419,1.3724747,-0.6150789
-3.140706,2.0950212,-1.3406053
-1.9885988,3.0937529,-1.9535742
-1.0214081,3.4601932,-2.666123
-0.408535,2.7063885,-1.782933
-1.6558456,-0.58779705,0.8064623
-1.7891111,-0.6182916,1.9135836
-1.1511593,0.88681924,1.2568715
-0.97118187,2.368004,-0.13642764
-1.0659199,1.4159238,-0.9147498
-0.66380024,-0.37327018,-0.744798
0.31219864,0.15337312,-0.6498194
0.85869217,0.010818332,-0.16765362
1.02917,-1.2143106,0.3048874
1.3788452,-1.1970061,0.5107796
